third_party,rep_inc_party,dem_inc,rep_inc,dem_inc_party,july_dem,jul_rep,aug_dem,aug_rep,sep_dem,sep_rep,oct_dem,oct_rep,unem_dec_t_1,unem_per_change_t_2_t_1,GDP_per_change_t_1,inflation_t_1,last_recession,greatwar_years,avg_pres_approval,int_pres_approval_dem_inc,int_pres_approval_dem_inc_party,state_gdp,state_gdp_per_cap,pop_density,region_ne,region_mw,region_s,region_w,prog,trad,moral,ind,lag_dem_per,lag2_dem_per,counter,int_south_year,lag_citi,lag_nom
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,2.40E+11,40300,85.44336802,0,0,1,0,0,0,0,0,46.1,47.1,50,50,46.94668198,50.94129944
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,2.60E+11,43200,86.43322571,0,0,1,0,0,0,0,0,49,46.1,54,54,60.45092392,31.27164078
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,2.95E+11,48500,87.32266305,0,0,1,0,0,0,0,0,44,49,58,58,45.93095398,47.12830353
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,3140000000,4390,4.86943289,0,0,0,1,0,0,0,0,41.6,58.9,14,0,39.05744934,44.93872452
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,5220000000,6910,5.134667363,0,0,0,1,0,0,0,0,37.8,41.6,18,0,49.53588104,63.69541168
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,8170000000,10400,5.359096532,0,0,0,1,0,0,0,0,45.4,37.8,22,0,50.78611755,68.19667816
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,10600000000,12900,5.59712747,0,0,0,1,0,0,0,0,32.4,45.4,26,0,51.3560791,56.97912216
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,11400000000,14200,5.474711559,0,0,0,1,0,0,0,0,38.2,32.4,30,0,44.05498123,56.64487076
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,13900000000,16900,5.590326586,0,0,0,1,0,0,0,0,46.2,38.2,34,0,49.45442963,54.42698288
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,17500000000,20000,5.964375202,0,0,0,1,0,0,0,0,37.6,46.2,38,0,52.43094635,46.29979706
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,20800000000,23100,6.1343973,0,0,0,1,0,0,0,0,41.3,37.6,42,0,38.33678436,31.63983917
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,25600000000,27600,6.304419398,0,0,0,1,0,0,0,0,33.4,41.3,46,0,42.37436295,30.35940361
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,36100000000,37300,6.583255639,0,0,0,1,0,0,0,0,38.6,33.4,50,0,44.42615128,34.78319931
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,40600000000,40400,6.834888344,0,0,0,1,0,0,0,0,47,38.6,54,0,62.69924545,53.99093246
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,46100000000,44300,7.079720165,0,0,0,1,0,0,0,0,42,47,58,0,55.29402542,47.77313995
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,7660000000,5010,19.7549226,0,1,0,0,0,0,0,0,31.8,52.6,14,0,24.93745422,31.21730042
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,11900000000,7670,20.06520934,0,1,0,0,0,0,0,0,29.5,31.8,18,0,28.27919579,47.95542145
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,17400000000,11100,20.32378163,0,1,0,0,0,0,0,0,38.5,29.5,22,0,26.52884102,46.26377869
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,21800000000,13600,20.7504259,0,1,0,0,0,0,0,0,26,38.5,26,0,30.23877716,44.26307678
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,26800000000,16700,20.72456867,0,1,0,0,0,0,0,0,28.8,26,30,0,23.86031342,50.91297913
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,35600000000,22200,20.69871144,0,1,0,0,0,0,0,0,39.2,28.8,34,0,38.94419861,38.46621323
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,45100000000,27400,21.30635631,0,1,0,0,0,0,0,0,29.4,39.2,38,0,53.49154282,55.39570618
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,53700000000,31400,22.12085901,0,1,0,0,0,0,0,0,35,29.4,42,0,39.50060272,51.80332184
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,66400000000,38100,22.54750328,0,1,0,0,0,0,0,0,33.3,35,46,0,25.46921158,35.30181122
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,83100000000,46600,23.03879063,0,1,0,0,0,0,0,0,32.7,33.3,50,0,33.38406754,35.23641968
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,99600000000,53700,23.99550808,0,1,0,0,0,0,0,0,42,32.7,54,0,48.30276871,32.0900383
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,1.15E+11,60300,24.6419388,0,1,0,0,0,0,0,0,38,42,58,0,37.29031372,31.55810165
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,3610000000,6770,4.820396372,0,0,0,1,0,0,0,0,39.3,58.6,14,0,24.66340256,37.21737671
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,5530000000,9020,5.543908023,0,0,0,1,0,0,0,0,36.3,39.3,18,0,25.18650627,52.0199852
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,10300000000,12800,7.298423776,0,0,0,1,0,0,0,0,45.8,36.3,22,0,31.78531647,56.96680069
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,15100000000,16500,8.2842084,0,0,0,1,0,0,0,0,26.9,45.8,26,0,21.48111916,41.05885315
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,22000000000,20900,9.532265997,0,0,0,1,0,0,0,0,32,26.9,30,0,43.02758026,61.70594788
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,32800000000,24600,12.08264457,0,0,0,1,0,0,0,0,37.9,32,34,0,44.83709335,53.61598206
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,49200000000,30800,14.47023301,0,0,0,1,0,0,0,0,37.4,37.9,38,0,44.16591644,56.38130569
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,71500000000,35800,18.06970347,0,0,0,1,0,0,0,0,43.9,37.4,42,0,39.51177597,48.97509766
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,90800000000,39000,21.07227682,0,0,0,1,0,0,0,0,46,43.9,46,0,50.77494049,36.06028748
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,1.32E+11,50500,23.65883098,0,0,0,1,0,0,0,0,47.9,46,50,0,52.13759613,36.08316422
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,1.27E+11,46100,24.91593247,0,0,0,1,0,0,0,0,55,47.9,54,0,57.49032974,40.83628464
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,1.44E+11,49300,26.40817525,0,0,0,1,0,0,0,0,52,55,58,0,47.47132492,43.57808685
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,3330000000,4300,82.78818632,1,0,0,0,0,0,0,0,43.9,63.9,14,0,50.10679626,50.68148041
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,4840000000,5850,88.45714481,1,0,0,0,0,0,0,0,34.9,43.9,18,0,34.49103546,35.56337738
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,8350000000,9050,98.72544699,1,0,0,0,0,0,0,0,43.5,34.9,22,0,49.32227325,38.58827591
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,12600000000,12900,104.6083284,1,0,0,0,0,0,0,0,28.4,43.5,26,0,37.69108963,52.78373718
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,21000000000,19400,116.0532069,1,0,0,0,0,0,0,0,30.9,28.4,30,0,31.70233154,27.83804131
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,24800000000,22200,119.2620514,1,0,0,0,0,0,0,0,36.3,30.9,34,0,42.41848373,25.37726593
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,31900000000,27500,124.075318,1,0,0,0,0,0,0,0,38.9,36.3,38,0,48.09762955,28.71646309
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,41900000000,33900,132.2043906,1,0,0,0,0,0,0,0,49.3,38.9,42,0,31.14267349,26.89889526
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,51400000000,39700,138.4081565,1,0,0,0,0,0,0,0,46.8,49.3,46,0,36.8311615,47.78549194
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,60700000000,45900,141.4030779,1,0,0,0,0,0,0,0,50.2,46.8,50,0,47.12168884,29.62776947
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,65400000000,49500,141.2961164,1,0,0,0,0,0,0,0,54,50.2,54,0,59.72382355,63.56723785
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,75900000000,56600,143.5423075,1,0,0,0,0,0,0,0,52,54,58,0,50.88744736,46.93997192
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,41300000000,5620,842.5259499,1,0,0,0,0,0,0,0,44,65.6,14,0,73.38568878,57.25568008
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,56100000000,7640,841.3795001,1,0,0,0,0,0,0,0,36.8,44,18,0,59.86608124,46.96274948
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,81100000000,11000,845.7360093,1,0,0,0,0,0,0,0,47.9,36.8,22,0,70.98096466,68.60392761
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,1.18E+11,15700,861.9009513,1,0,0,0,0,0,0,0,38.6,47.9,26,0,65.54325867,66.11522675
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,1.75E+11,22700,884.8299471,1,0,0,0,0,0,0,0,39.2,38.6,30,0,61.87014389,51.33242416
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,2.22E+11,28400,896.5237349,1,0,0,0,0,0,0,0,42.6,39.2,34,0,72.59108734,49.20384979
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,2.63E+11,32800,918.076991,1,0,0,0,0,0,0,0,43,42.6,38,0,64.97834015,53.91348267
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,3.37E+11,40100,964.6228524,1,0,0,0,0,0,0,0,53.7,43,42,0,61.63549042,38.60035706
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,4.05E+11,46900,990.6472626,1,0,0,0,0,0,0,0,56.1,53.7,46,0,57.95651245,38.72401428
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,4.81E+11,55500,993.1694522,1,0,0,0,0,0,0,0,52.9,56.1,50,0,67.49102783,68.02690887
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,4.99E+11,56200,1017.474188,1,0,0,0,0,0,0,0,57,52.9,54,0,72.18222046,69.14151001
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,5.69E+11,64100,1017.474188,1,0,0,0,0,0,0,0,58,57,58,0,59.37340927,52.22249985
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,4820000000,4480,8.849390124,0,0,0,1,0,0,0,0,39.7,59,14,0,29.94424057,46.55575562
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,8100000000,6910,9.638926789,0,0,0,1,0,0,0,0,36.5,39.7,18,0,38.53765869,56.15358734
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,13100000000,10000,10.73276404,0,0,0,1,0,0,0,0,48.1,36.5,22,0,22.71107674,54.27565384
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,19900000000,13900,11.73613356,0,0,0,1,0,0,0,0,36.7,48.1,26,0,15.34653187,45.06970596
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,22400000000,14800,12.4187538,0,0,0,1,0,0,0,0,39.2,36.7,30,0,53.72961044,63.06007004
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,30300000000,19200,13.0109063,0,0,0,1,0,0,0,0,46.9,39.2,34,0,49.02623367,46.63711548
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,42100000000,24600,14.04717317,0,0,0,1,0,0,0,0,45.9,46.9,38,0,51.29377747,64.56237793
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,53100000000,29200,14.96007494,0,0,0,1,0,0,0,0,49.2,45.9,42,0,49.24517441,50.85932541
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,62900000000,33200,15.56045178,0,0,0,1,0,0,0,0,47.9,49.2,46,0,42.08226013,51.05074692
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,80600000000,40600,16.3417641,0,0,0,1,0,0,0,0,49,47.9,50,0,56.92579269,66.92343903
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,86600000000,41500,17.14774945,0,0,0,1,0,0,0,0,57,49,54,0,68.09038544,66.92343903
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,90800000000,43400,17.21354417,0,0,0,1,0,0,0,0,53,57,58,0,53.44274521,43.47837067
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,1.19E+11,6470,337.274434,1,0,0,0,0,0,0,0,49.7,68.6,14,0,72.87747955,49.66669846
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,1.55E+11,8560,331.7753943,1,0,0,0,0,0,0,0,41.2,49.7,18,0,57.7043457,44.27399826
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,2.18E+11,12400,322.6103281,1,0,0,0,0,0,0,0,51.9,41.2,22,0,62.88729095,63.31348419
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,3.05E+11,17200,324.4433414,1,0,0,0,0,0,0,0,44,51.9,26,0,61.43320084,62.28872299
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,4.18E+11,23400,328.1093678,1,0,0,0,0,0,0,0,45.8,44,30,0,60.50267029,63.33871841
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,4.97E+11,27500,331.7753943,1,0,0,0,0,0,0,0,51.6,45.8,34,0,73.50461578,63.36750031
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,5.83E+11,32200,331.7753943,1,0,0,0,0,0,0,0,49.7,51.6,38,0,72.00557709,64.11612701
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,7.94E+11,41800,348.2725133,1,0,0,0,0,0,0,0,59.5,49.7,42,0,64.27658844,47.13199615
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,9.05E+11,46900,353.771553,1,0,0,0,0,0,0,0,60.2,59.5,46,0,60.58224106,47.06890488
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,1.11E+12,56900,357.4375795,1,0,0,0,0,0,0,0,58.4,60.2,50,0,72.58110809,46.28211594
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,1.24E+12,63300,359.2705927,1,0,0,0,0,0,0,0,63,58.4,54,0,80.37998962,64.2359314
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,1.49E+12,76000,359.2705927,1,0,0,0,0,0,0,0,63,63,58,0,60.71583557,64.78417206
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,25000000000,4790,97.0100611,0,0,1,0,0,0,0,0,29.2,56.2,14,14,4.261007309,53.86317825
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,36000000000,6590,101.4880203,0,0,1,0,0,0,0,0,28.9,29.2,18,18,14.12107658,55.29286957
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,54500000000,9260,109.4034169,0,0,1,0,0,0,0,0,55.2,28.9,22,22,27.57229042,44.09792328
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,77500000000,12600,114.6246058,0,0,1,0,0,0,0,0,47.2,55.2,26,26,24.59956741,60.07042313
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,1.13E+11,17400,120.5704437,0,0,1,0,0,0,0,0,37.9,47.2,30,30,30.89660072,59.89268875
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,1.46E+11,21400,127.0179616,0,0,1,0,0,0,0,0,41.7,37.9,34,34,47.96040344,43.51875305
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,1.93E+11,26400,135.8066532,0,0,1,0,0,0,0,0,42.7,41.7,38,38,42.73139954,43.53873444
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,2.64E+11,32800,149.5564033,0,0,1,0,0,0,0,0,44,42.7,42,42,42.2868042,56.3446846
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,3.09E+11,36200,158.6423868,0,0,1,0,0,0,0,0,43.2,44,46,46,38.041996,64.99204254
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,3.96E+11,42800,171.8161339,0,0,1,0,0,0,0,0,43.6,43.2,50,50,45.76927185,62.34217072
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,4.27E+11,43800,181.1065056,0,0,1,0,0,0,0,0,50,43.6,54,54,62.43188858,63.96995163
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,5.03E+11,49300,189.5235823,0,0,1,0,0,0,0,0,48,50,58,58,40.83254623,46.06940079
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,2630000000,4150,8.967681269,0,1,0,0,0,0,0,0,38.2,58,14,0,40.06373215,54.77867126
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,4870000000,7550,9.123271953,0,1,0,0,0,0,0,0,35.8,38.2,18,0,40.51589203,56.54338837
